node,taxon,species,random,block_id,iteration,density,acc_ls,total_density,density_ratio,multi_sp,para
wnt,Cephalochordate,BRALA,random,1,5,8.401949252226517e-05,"BRALA_BL28792_evm0,BRALA_BL18028_cuf3,BRALA_BL09951_evm0",7.258453768991132e-05,1.1575398176565532,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,6,3.283883520651522e-05,"BRALA_BL18823_cuf6,BRALA_BL72340_cuf0,BRALA_BL54432_cuf0",7.258453768991132e-05,0.45242191039097246,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,7,0.0002084563805023799,"BRALA_BL29538_evm0,BRALA_BL96682_cuf6,BRALA_BL01232_cuf1",7.258453768991132e-05,2.871911665166584,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,8,4.3905315051996434e-05,"BRALA_BL07053_cuf1,BRALA_BL30874_evm0,BRALA_BL07947_evm4",7.258453768991132e-05,0.6048852338161125,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,9,8.065296641610479e-05,"BRALA_BL10816_cuf0,BRALA_BL13061_cuf7,BRALA_BL04930_evm7",7.258453768991132e-05,1.1111590565012983,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,10,0.00014758404911597155,"BRALA_BL06325_evm0,BRALA_BL26150_evm0,BRALA_BL15463_evm0",7.258453768991132e-05,2.0332711871289435,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,11,0.0001048327916972429,"BRALA_BL08040_evm3,BRALA_BL18242_evm7,BRALA_BL08036_cuf5",7.258453768991132e-05,1.4442854502304534,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,12,0.00011057512888913461,"BRALA_BL25651_evm0,BRALA_BL08647_evm0,BRALA_BL11465_evm0",7.258453768991132e-05,1.5233978531560406,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,13,4.1073063111695264e-05,"BRALA_BL05930_evm1,BRALA_BL05031_cuf2,BRALA_BL04698_evm0",7.258453768991132e-05,0.5658651886323731,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,14,5.984918006623309e-05,"BRALA_BL96521_cuf0,BRALA_BL15630_cuf7,BRALA_BL01258_cuf8",7.258453768991132e-05,0.8245444824890255,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,15,0.00013234515616728428,"BRALA_BL20337_cuf0,BRALA_BL11076_evm0,BRALA_BL54272_cuf0",7.258453768991132e-05,1.8233243660333902,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,16,0.00012329765174017823,"BRALA_BL22591_evm0,BRALA_BL96967_cuf4,BRALA_BL26486_evm0",7.258453768991132e-05,1.6986765455050303,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,17,0.00011983838937204684,"BRALA_BL00466_evm0,BRALA_BL16156_cuf1,BRALA_BL95205_evm0",7.258453768991132e-05,1.651018153260256,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,18,8.762157493522262e-05,"BRALA_BL12388_evm0,BRALA_BL44478_cuf0,BRALA_BL25403_evm0",7.258453768991132e-05,1.207165847215988,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,19,6.451529657681836e-05,"BRALA_BL05567_evm1,BRALA_BL02740_cuf0,BRALA_BL15112_cuf9",7.258453768991132e-05,0.8888297512127776,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,20,9.365300224767205e-05,"BRALA_BL59286_cuf0,BRALA_BL06373_evm5,BRALA_BL10783_cuf1",7.258453768991132e-05,1.2902610559809224,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,21,8.819197629399677e-05,"BRALA_BL07699_cuf0,BRALA_BL01261_evm0,BRALA_BL26781_evm0",7.258453768991132e-05,1.215024288929993,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,22,5.269876216463093e-05,"BRALA_BL03127_evm0,BRALA_BL16155_cuf0,BRALA_BL09616_evm1",7.258453768991132e-05,0.7260328968376917,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,23,0.00010576787477083627,"BRALA_BL05170_cuf1,BRALA_BL07558_cuf4,BRALA_BL12350_evm3",7.258453768991132e-05,1.4571681261191964,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,24,0.00015607043032874108,"BRALA_BL13213_evm0,BRALA_BL74728_cuf0,BRALA_BL82047_cuf0",7.258453768991132e-05,2.1501883913002264,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,25,0.0001195800349173702,"BRALA_BL95701_evm1,BRALA_BL28803_evm0,BRALA_BL52556_cuf0",7.258453768991132e-05,1.647458793885669,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,26,6.487842504018858e-05,"BRALA_BL95277_evm1,BRALA_BL86729_cuf0,BRALA_BL09807_evm0",7.258453768991132e-05,0.8938325861818662,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,27,5.742150921394371e-05,"BRALA_BL06522_evm0,BRALA_BL96710_cuf1,BRALA_BL12924_cuf1",7.258453768991132e-05,0.7910983666969728,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,28,8.625894936599672e-05,"BRALA_BL05238_evm0,BRALA_BL00397_evm0,BRALA_BL07139_cuf4",7.258453768991132e-05,1.1883929017293449,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,29,4.921286752442872e-05,"BRALA_BL11060_evm0,BRALA_BL18374_evm0,BRALA_BL04145_evm0",7.258453768991132e-05,0.6780075907443428,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,30,3.3845529005618355e-05,"BRALA_BL05096_cuf32,BRALA_BL95374_evm1,BRALA_BL19651_cuf1",7.258453768991132e-05,0.4662911700314186,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,31,0.00010730107147784233,"BRALA_BL13292_evm0,BRALA_BL29500_evm0,BRALA_BL26430_evm0",7.258453768991132e-05,1.478291036807917,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,32,8.558895902428587e-05,"BRALA_BL44285_cuf1,BRALA_BL09284_evm0,BRALA_BL28867_evm0",7.258453768991132e-05,1.179162418722439,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,33,6.55644553232874e-05,"BRALA_BL12713_cuf0,BRALA_BL29478_evm0,BRALA_BL28334_evm0",7.258453768991132e-05,0.9032840520853843,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,34,0.00010134325883068305,"BRALA_BL60626_cuf0,BRALA_BL18694_evm0,BRALA_BL12254_cuf15",7.258453768991132e-05,1.396210020151013,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,35,0.000149026854639206,"BRALA_BL25029_evm0,BRALA_BL02797_cuf1,BRALA_BL00019_evm6",7.258453768991132e-05,2.0531487749617443,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,36,9.552831937027732e-05,"BRALA_BL12689_evm0,BRALA_BL16331_evm0,BRALA_BL21291_cuf10",7.258453768991132e-05,1.3160973729471726,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,37,9.676586960261482e-05,"BRALA_BL22273_cuf0,BRALA_BL86057_cuf0,BRALA_BL29418_evm0",7.258453768991132e-05,1.3331471506508543,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,38,0.00012166930283489475,"BRALA_BL29650_evm0,BRALA_BL61934_cuf0,BRALA_BL06410_evm0",7.258453768991132e-05,1.6762427192782936,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,39,5.230438161276825e-05,"BRALA_BL10110_evm12,BRALA_BL28842_evm0,BRALA_BL24992_evm1",7.258453768991132e-05,0.7205995006294315,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,40,0.0001316525688707501,"BRALA_BL71610_cuf8,BRALA_BL08528_cuf2,BRALA_BL04842_cuf1",7.258453768991132e-05,1.8137825639006415,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,41,6.881523110448446e-05,"BRALA_BL45377_cuf1,BRALA_BL05067_cuf9,BRALA_BL18055_evm2",7.258453768991132e-05,0.9480701165098037,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,42,8.009611533840609e-05,"BRALA_BL26755_evm0,BRALA_BL14019_evm0,BRALA_BL16629_evm0",7.258453768991132e-05,1.103487297536908,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,43,0.0001156723131892142,"BRALA_BL11490_cuf0,BRALA_BL27205_evm0,BRALA_BL10596_evm0",7.258453768991132e-05,1.5936219595883951,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,44,0.0001019377438397168,"BRALA_BL64733_cuf4,BRALA_BL28151_evm0,BRALA_BL16596_cuf1",7.258453768991132e-05,1.4044002632517332,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,45,6.420958006934635e-05,"BRALA_BL28413_evm0,BRALA_BL02337_evm0,BRALA_BL28911_evm0",7.258453768991132e-05,0.8846178829939834,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,46,9.371388110832283e-05,"BRALA_BL21489_evm0,BRALA_BL05718_evm0,BRALA_BL20892_cuf0",7.258453768991132e-05,1.2910997864128895,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,47,0.0001259419407653072,"BRALA_BL18795_evm0,BRALA_BL31540_evm0,BRALA_BL05084_cuf1",7.258453768991132e-05,1.7351070182928525,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,48,8.924189014323323e-05,"BRALA_BL03774_evm0,BRALA_BL75300_cuf0,BRALA_BL10304_evm0",7.258453768991132e-05,1.2294889928828072,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,49,5.3024612257522865e-05,"BRALA_BL05077_evm1,BRALA_BL05081_evm2,BRALA_BL06001_cuf3",7.258453768991132e-05,0.7305221462462089,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,50,0.00010935915534965104,"BRALA_BL08127_cuf0,BRALA_BL12411_evm0,BRALA_BL26808_evm0",7.258453768991132e-05,1.506645338389351,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,51,0.0001128846544600727,"BRALA_BL14245_evm0,BRALA_BL23747_evm0,BRALA_BL08504_evm0",7.258453768991132e-05,1.5552162768099131,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,52,8.712825278810409e-05,"BRALA_BL28509_evm0,BRALA_BL97304_cuf19,BRALA_BL52371_cuf0",7.258453768991132e-05,1.2003693288000954,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,53,5.167210946219669e-05,"BRALA_BL09561_evm1,BRALA_BL03907_evm0,BRALA_BL21012_cuf0",7.258453768991132e-05,0.7118886626094569,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,54,6.274755872779325e-05,"BRALA_BL03416_evm0,BRALA_BL05309_evm9,BRALA_BL07763_evm7",7.258453768991132e-05,0.8644755580845239,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,55,9.355193301681596e-05,"BRALA_BL26174_evm0,BRALA_BL26595_evm0,BRALA_BL59330_cuf2",7.258453768991132e-05,1.28886862125484,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,56,0.00010781235260029918,"BRALA_BL22937_evm0,BRALA_BL10376_evm4,BRALA_BL23347_evm7",7.258453768991132e-05,1.4853349767258248,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,57,0.0001809336174661252,"BRALA_BL14402_evm2,BRALA_BL97069_cuf4,BRALA_BL25338_evm0",7.258453768991132e-05,2.492729487912321,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,58,0.00014113782750391337,"BRALA_BL23538_evm0,BRALA_BL26957_evm0,BRALA_BL01946_evm0",7.258453768991132e-05,1.944461341158758,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,59,7.693728072874992e-05,"BRALA_BL30943_evm0,BRALA_BL17543_evm0,BRALA_BL01777_cuf1",7.258453768991132e-05,1.0599679102102155,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,60,3.718052632753069e-05,"BRALA_BL10757_cuf10,BRALA_BL20007_cuf0,BRALA_BL17301_evm0",7.258453768991132e-05,0.5122375578993112,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,61,4.543713771996443e-05,"BRALA_BL15227_cuf1,BRALA_BL28221_evm0,BRALA_BL18820_evm0",7.258453768991132e-05,0.625989214315542,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,62,8.808050558210205e-05,"BRALA_BL95123_evm1,BRALA_BL95129_evm2,BRALA_BL03053_cuf4",7.258453768991132e-05,1.213488552594922,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,63,7.480270785802445e-05,"BRALA_BL03789_cuf17,BRALA_BL10310_cuf1,BRALA_BL00193_evm9",7.258453768991132e-05,1.0305598167145376,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,64,8.074739791510219e-05,"BRALA_BL69161_cuf0,BRALA_BL95214_evm0,BRALA_BL18949_evm1",7.258453768991132e-05,1.1124600429372913,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,65,0.00012213657583324286,"BRALA_BL06916_cuf1,BRALA_BL10605_cuf4,BRALA_BL04100_evm0",7.258453768991132e-05,1.6826803575580103,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,66,0.00011719322232530885,"BRALA_BL18948_cuf4,BRALA_BL04047_evm7,BRALA_BL22972_evm0",7.258453768991132e-05,1.6145755839345628,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,67,7.549774585301668e-05,"BRALA_BL01723_evm2,BRALA_BL11881_evm2,BRALA_BL12847_evm0",7.258453768991132e-05,1.0401353822152988,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,68,7.221585318517047e-05,"BRALA_BL23812_evm0,BRALA_BL04612_evm0,BRALA_BL05204_cuf11",7.258453768991132e-05,0.9949206192327641,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,69,0.00014272800799276845,"BRALA_BL18664_cuf1,BRALA_BL17487_cuf0,BRALA_BL23020_evm0",7.258453768991132e-05,1.966369319627237,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,70,5.882122269714913e-05,"BRALA_BL00788_evm1,BRALA_BL21067_cuf9,BRALA_BL21071_cuf1",7.258453768991132e-05,0.8103822738175932,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,71,0.00011396011396011396,"BRALA_BL08663_evm0,BRALA_BL08670_cuf4,BRALA_BL02850_cuf1",7.258453768991132e-05,1.57003292418784,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,72,0.00021744532803180916,"BRALA_BL25472_evm0,BRALA_BL11094_evm0,BRALA_BL22091_evm0",7.258453768991132e-05,2.995752745037217,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,73,6.163138270007087e-05,"BRALA_BL04318_evm0,BRALA_BL07168_evm1,BRALA_BL12008_evm0",7.258453768991132e-05,0.8490979575204645,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,74,0.00011945575955944716,"BRALA_BL01213_evm0,BRALA_BL03973_cuf2,BRALA_BL24269_cuf0",7.258453768991132e-05,1.6457466474440405,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,75,3.7412548168655765e-05,"BRALA_BL03103_cuf41,BRALA_BL24605_evm0,BRALA_BL18864_cuf2",7.258453768991132e-05,0.5154341318324028,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,76,5.681357032708384e-05,"BRALA_BL67295_cuf0,BRALA_BL08129_cuf1,BRALA_BL23909_cuf13",7.258453768991132e-05,0.7827227689979553,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,77,0.00024476808224207564,"BRALA_BL30358_evm0,BRALA_BL34923_cuf0,BRALA_BL69131_cuf0",7.258453768991132e-05,3.372179392913547,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,78,0.00013347768697999317,"BRALA_BL06651_evm0,BRALA_BL55883_cuf0,BRALA_BL15235_evm2",7.258453768991132e-05,1.8389272871065694,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,79,4.81203007518797e-05,"BRALA_BL11148_evm0,BRALA_BL08320_cuf4,BRALA_BL01870_cuf0",7.258453768991132e-05,0.6629552558074369,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,80,8.284455048546907e-05,"BRALA_BL21112_cuf0,BRALA_BL29189_evm0,BRALA_BL21621_evm0",7.258453768991132e-05,1.1413525954989145,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,81,0.00011895698515416825,"BRALA_BL97267_cuf0,BRALA_BL97269_cuf2,BRALA_BL97271_cuf7",7.258453768991132e-05,1.6388750130553265,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,82,0.00010368603867489243,"BRALA_BL03204_cuf4,BRALA_BL97099_cuf13,BRALA_BL17659_cuf0",7.258453768991132e-05,1.4284865892216596,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,83,8.588528946026463e-05,"BRALA_BL52109_cuf2,BRALA_BL89382_cuf3,BRALA_BL26781_evm0",7.258453768991132e-05,1.1832449746690612,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,84,6.994311293481302e-05,"BRALA_BL19486_cuf1,BRALA_BL19482_evm1,BRALA_BL16855_evm0",7.258453768991132e-05,0.9636089883718384,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,85,8.147484279058744e-05,"BRALA_BL29143_evm0,BRALA_BL06531_evm0,BRALA_BL49718_cuf0",7.258453768991132e-05,1.1224820792915486,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,86,0.00010011212558065032,"BRALA_BL74435_cuf0,BRALA_BL59066_cuf0,BRALA_BL01469_evm0",7.258453768991132e-05,1.3792486494622274,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,87,8.392910279789109e-05,"BRALA_BL15211_cuf2,BRALA_BL01257_cuf6,BRALA_BL18528_cuf5",7.258453768991132e-05,1.1562945149068102,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,88,4.849929329601197e-05,"BRALA_BL08823_evm0,BRALA_BL08818_cuf14,BRALA_BL31662_evm0",7.258453768991132e-05,0.6681766508344517,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,89,0.00013693855193705806,"BRALA_BL15452_cuf2,BRALA_BL29957_evm0,BRALA_BL19635_cuf1",7.258453768991132e-05,1.886607758281437,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,90,6.557484548927032e-05,"BRALA_BL31057_evm0,BRALA_BL26889_evm0,BRALA_BL30544_evm0",7.258453768991132e-05,0.9034271978064097,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,91,6.690007359008096e-05,"BRALA_BL00576_evm0,BRALA_BL00577_cuf0,BRALA_BL09838_evm0",7.258453768991132e-05,0.9216849169155698,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,92,9.105171737546927e-05,"BRALA_BL29286_evm0,BRALA_BL19320_evm1,BRALA_BL25724_evm0",7.258453768991132e-05,1.2544230530812452,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,93,0.00014627248939524452,"BRALA_BL26687_evm0,BRALA_BL26689_evm0,BRALA_BL01641_evm2",7.258453768991132e-05,2.0152017778240285,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,94,0.00010684331427960895,"BRALA_BL25301_evm0,BRALA_BL04457_evm0,BRALA_BL25048_evm0",7.258453768991132e-05,1.4719844980766383,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,95,4.668861031351402e-05,"BRALA_BL16498_evm3,BRALA_BL22109_cuf9,BRALA_BL27136_evm0",7.258453768991132e-05,0.6432308009313582,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,96,0.00012315920966975738,"BRALA_BL15838_evm2,BRALA_BL15526_evm0,BRALA_BL06522_evm0",7.258453768991132e-05,1.696769223714096,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,97,7.056167090036692e-05,"BRALA_BL24622_cuf1,BRALA_BL20412_evm0,BRALA_BL31970_evm0",7.258453768991132e-05,0.9721308855312092,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,98,7.877815087985348e-05,"BRALA_BL03619_cuf2,BRALA_BL31228_evm0,BRALA_BL27758_evm0",7.258453768991132e-05,1.0853296499097633,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,99,0.00011836342833094415,"BRALA_BL31243_evm0,BRALA_BL09596_cuf2,BRALA_BL29014_evm0",7.258453768991132e-05,1.6306975576066214,WNTblock,not_para
wnt,Cephalochordate,BRALA,random,1,100,4.600602021635974e-05,"BRALA_BL22976_evm0,BRALA_BL26205_evm0,BRALA_BL18948_cuf4",7.258453768991132e-05,0.6338267306034548,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,1,2.3488146315492782e-05,"CALMI_XP_007886058.1,CALMI_XP_007885974.1,CALMI_XP_007885978.1",1.83273739506483e-05,1.2815882067306172,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,1,3.015226895823911e-05,"CALMI_XP_007898997.1,CALMI_XP_007898998.1,CALMI_XP_007898950.1,CALMI_XP_007898951.1,CALMI_XP_007898999.1",1.83273739506483e-05,1.6452040013715399,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,1,8.011164358650215e-06,"CALMI_XP_007894122.1,CALMI_XP_007894128.1,CALMI_XP_007894130.1,CALMI_XP_007894140.1",1.83273739506483e-05,0.4371146886740331,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,2,3.5569888903380324e-06,"CALMI_XP_007893665.1,CALMI_XP_007893672.1,CALMI_XP_007893675.1",1.83273739506483e-05,0.19408066316081307,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,2,6.54663055836212e-06,"CALMI_XP_007896592.1,CALMI_XP_007896618.1,CALMI_XP_007898005.1,CALMI_XP_007896678.1,CALMI_XP_007896729.1",1.83273739506483e-05,0.357205051634282,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,2,0.00012267788293024887,"CALMI_XP_007907187.1,CALMI_XP_007907158.1,CALMI_XP_007907163.1,CALMI_XP_007907159.1",1.83273739506483e-05,6.6936967216685925,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,3,2.819495874137704e-05,"CALMI_XP_007908481.1,CALMI_XP_007908483.1,CALMI_XP_007908484.1",1.83273739506483e-05,1.5384069107390965,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,3,1.0564202355183273e-05,"CALMI_XP_007888978.1,CALMI_XP_007889008.1,CALMI_XP_007889010.1,CALMI_XP_007888987.1,CALMI_XP_007888988.1",1.83273739506483e-05,0.5764165877572212,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,3,2.3405637247731116e-05,"CALMI_XP_007890499.1,CALMI_XP_007890539.1,CALMI_XP_007892820.1,CALMI_XP_007890551.1",1.83273739506483e-05,1.2770862487314056,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,4,3.668737465146994e-05,"CALMI_XP_007909695.1,CALMI_XP_007909691.1,CALMI_XP_007909697.1",1.83273739506483e-05,2.0017802195918084,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,4,2.57050686111123e-05,"CALMI_XP_007890948.1,CALMI_XP_007891182.1,CALMI_XP_007891238.1,CALMI_XP_007891556.1,CALMI_XP_007891702.1",1.83273739506483e-05,1.4025505607257513,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,4,2.1434481221251004e-05,"CALMI_XP_007891423.1,CALMI_XP_007891426.1,CALMI_XP_007891608.1,CALMI_XP_007891609.1",1.83273739506483e-05,1.169533686548301,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,5,2.4338598583493563e-05,"CALMI_XP_007900568.1,CALMI_XP_007900569.1,CALMI_XP_007900570.1",1.83273739506483e-05,1.327991596015458,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,5,3.762000782496163e-05,"CALMI_XP_007894884.1,CALMI_XP_007895412.1,CALMI_XP_007895524.1,CALMI_XP_007895577.1,CALMI_XP_007895635.1",1.83273739506483e-05,2.052667661295299,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,5,4.19415335022978e-05,"CALMI_XP_007905146.1,CALMI_XP_007905148.1,CALMI_XP_007905150.1,CALMI_XP_007905153.1",1.83273739506483e-05,2.288463890966452,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,6,1.7506389832288786e-05,"CALMI_XP_007897140.1,CALMI_XP_007896932.1,CALMI_XP_007897141.1",1.83273739506483e-05,0.9552044869837737,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,6,6.685888596381262e-05,"CALMI_XP_007910585.1,CALMI_XP_007910630.1,CALMI_XP_007910663.1,CALMI_XP_007910643.1,CALMI_XP_007910709.1",1.83273739506483e-05,3.648034145199924,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,6,4.187429337129936e-05,"CALMI_XP_007905888.1,CALMI_XP_007905893.1,CALMI_XP_007905895.1,CALMI_XP_007905904.1",1.83273739506483e-05,2.284795054875722,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,7,2.043165271638823e-05,"CALMI_XP_007883198.1,CALMI_XP_007883209.1,CALMI_XP_007883231.1",1.83273739506483e-05,1.1148161635925748,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,7,2.6357059079347925e-05,"CALMI_XP_007900577.1,CALMI_XP_007900581.1,CALMI_XP_007900583.1,CALMI_XP_007900594.1,CALMI_XP_007900596.1",1.83273739506483e-05,1.4381252409822516,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,7,9.782687382485467e-06,"CALMI_XP_007901677.1,CALMI_XP_007901678.1,CALMI_XP_007901680.1,CALMI_XP_007901687.1",1.83273739506483e-05,0.5337746372627171,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,8,7.681474843169889e-05,"CALMI_XP_007893326.1,CALMI_XP_007893240.1,CALMI_XP_007893242.1",1.83273739506483e-05,4.191257767672804,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,8,4.2136691426989154e-05,"CALMI_XP_007894311.1,CALMI_XP_007894340.1,CALMI_XP_007894313.1,CALMI_XP_007894315.1,CALMI_XP_007894342.1",1.83273739506483e-05,2.2991123300290734,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,8,1.3895754053093691e-05,"CALMI_XP_007889605.1,CALMI_XP_007889708.1,CALMI_XP_007889709.1,CALMI_XP_007889609.1",1.83273739506483e-05,0.7581966783954966,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,9,2.6062978581444202e-05,"CALMI_XP_007891297.1,CALMI_XP_007891343.1,CALMI_XP_007891298.1",1.83273739506483e-05,1.4220792706923662,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,9,1.1319323783597167e-05,"CALMI_XP_007896209.1,CALMI_XP_007896215.1,CALMI_XP_007896242.1,CALMI_XP_007896219.1,CALMI_XP_007896243.1",1.83273739506483e-05,0.6176184222615683,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,9,2.6687898372482996e-05,"CALMI_XP_007890128.1,CALMI_XP_007890121.1,CALMI_XP_007890134.1,CALMI_XP_007890136.1",1.83273739506483e-05,1.456176888426449,WNTblock,not_para
wnt,Vertebrate,CALMI,random,6,10,0.00011029249569859267,"CALMI_XP_007897050.1,CALMI_XP_007897054.1,CALMI_XP_007897060.1",1.83273739506483e-05,6.0179104761864295,WNTblock,not_para
wnt,Vertebrate,CALMI,random,7,10,2.7641184258898387e-05,"CALMI_XP_007906581.1,CALMI_XP_007906580.1,CALMI_XP_007906584.1,CALMI_XP_007906586.1,CALMI_XP_007906593.1",1.83273739506483e-05,1.5081912080437814,WNTblock,not_para
wnt,Vertebrate,CALMI,random,8,10,2.7547450483457756e-05,"CALMI_XP_007890742.1,CALMI_XP_007890744.1,CALMI_XP_007890745.1,CALMI_XP_007890746.1",1.83273739506483e-05,1.503076794178869,WNTblock,not_para
