node,taxon,species,random,block_id,iteration,density,acc_ls,total_density,density_ratio,multi_sp,para
hox,Vertebrate,CHEMY,random,14,64,5.155739420680496e-06,"CHEMY_XP_027682424.1,CHEMY_XP_007064274.2,CHEMY_XP_027682413.1,CHEMY_XP_027682442.1,CHEMY_XP_027682439.1,CHEMY_XP_007064277.1,CHEMY_XP_007064292.2,CHEMY_XP_027682453.1,CHEMY_XP_007064279.2,CHEMY_XP_027682436.1",8.653283012534947e-06,0.5958131050622071,hox,not_para
hox,Vertebrate,CHEMY,random,11,65,3.879210020430506e-06,"CHEMY_XP_007067967.1,CHEMY_XP_007067968.1,CHEMY_XP_007067969.1,CHEMY_XP_007068037.2,CHEMY_XP_007067970.1,CHEMY_XP_007067971.1,CHEMY_XP_007067972.1,CHEMY_XP_007072864.1,CHEMY_XP_007067973.1",8.653283012534947e-06,0.4482934413229257,hox,not_para
hox,Vertebrate,CHEMY,random,12,65,7.946880163214469e-06,"CHEMY_XP_007068004.1,CHEMY_XP_007068005.1,CHEMY_XP_007068006.1,CHEMY_XP_007068007.1,CHEMY_XP_007068008.1,CHEMY_XP_027685944.1,CHEMY_XP_007068010.1,CHEMY_XP_027685946.1,CHEMY_XP_027685925.1,CHEMY_XP_007068016.1,CHEMY_XP_007068018.1",8.653283012534947e-06,0.9183659140354936,hox,not_para
hox,Vertebrate,CHEMY,random,13,65,8.816683516328498e-06,"CHEMY_XP_027678420.1,CHEMY_XP_007060235.1,CHEMY_XP_007060236.2,CHEMY_XP_027678435.1,CHEMY_XP_007060238.2,CHEMY_XP_007060241.2,CHEMY_XP_027678411.1,CHEMY_XP_007060242.1,CHEMY_XP_007060243.1",8.653283012534947e-06,1.0188830647925011,hox,not_para
hox,Vertebrate,CHEMY,random,14,65,1.5206882026529928e-05,"CHEMY_XP_007067818.2,CHEMY_XP_007067819.1,CHEMY_XP_027685773.1,CHEMY_XP_027685775.1,CHEMY_XP_007067821.2,CHEMY_XP_027685752.1,CHEMY_XP_007067805.1,CHEMY_XP_027685753.1,CHEMY_XP_027685757.1,CHEMY_XP_027685737.1",8.653283012534947e-06,1.757354059089664,hox,not_para
hox,Vertebrate,CHEMY,random,11,66,0.00012122354969492073,"CHEMY_XP_007067900.1,CHEMY_XP_007067868.2,CHEMY_XP_007067867.1,CHEMY_XP_007067901.2,CHEMY_XP_027685839.1,CHEMY_XP_007067902.2,CHEMY_XP_027685805.1,CHEMY_XP_007067870.1,CHEMY_XP_007067871.1",8.653283012534947e-06,14.008966252382946,hox,not_para
hox,Vertebrate,CHEMY,random,12,66,4.211154966674451e-05,"CHEMY_XP_007059638.1,CHEMY_XP_027677869.1,CHEMY_XP_007059639.1,CHEMY_XP_007059640.1,CHEMY_XP_007059641.1,CHEMY_XP_027677861.1,CHEMY_XP_027677867.1,CHEMY_XP_007059644.1,CHEMY_XP_007059672.1,CHEMY_XP_007059673.1,CHEMY_XP_027677873.1",8.653283012534947e-06,4.866540202804263,hox,not_para
hox,Vertebrate,CHEMY,random,13,66,9.117321695578709e-06,"CHEMY_XP_027676751.1,CHEMY_XP_007058518.1,CHEMY_XP_027676722.1,CHEMY_XP_027676723.1,CHEMY_XP_027676748.1,CHEMY_XP_027676774.1,CHEMY_XP_007058523.1,CHEMY_XP_027676762.1,CHEMY_XP_027676776.1",8.653283012534947e-06,1.0536257374653717,hox,not_para
hox,Vertebrate,CHEMY,random,14,66,2.1823292436483308e-05,"CHEMY_XP_027684967.1,CHEMY_XP_027684951.1,CHEMY_XP_027684964.1,CHEMY_XP_027684955.1,CHEMY_XP_027684965.1,CHEMY_XP_007066971.2,CHEMY_XP_027684966.1,CHEMY_XP_027684946.1,CHEMY_XP_027684947.1,CHEMY_XP_007066961.1",8.653283012534947e-06,2.521966796286517,hox,not_para
hox,Vertebrate,CHEMY,random,11,67,2.471665105855924e-05,"CHEMY_XP_007058632.2,CHEMY_XP_007058651.2,CHEMY_XP_027676843.1,CHEMY_XP_027676820.1,CHEMY_XP_027676819.1,CHEMY_XP_027676863.1,CHEMY_XP_027676828.1,CHEMY_XP_007058657.1,CHEMY_XP_027676824.1",8.653283012534947e-06,2.8563322178132005,hox,not_para
hox,Vertebrate,CHEMY,random,12,67,7.082362727714058e-06,"CHEMY_XP_007061298.1,CHEMY_XP_007061299.2,CHEMY_XP_027679425.1,CHEMY_XP_007061244.2,CHEMY_XP_027679426.1,CHEMY_XP_007061245.1,CHEMY_XP_027679454.1,CHEMY_XP_007061246.1,CHEMY_XP_007061247.1,CHEMY_XP_027679374.1,CHEMY_XP_027679427.1",8.653283012534947e-06,0.8184596201759158,hox,not_para
hox,Vertebrate,CHEMY,random,13,67,2.065248070714094e-05,"CHEMY_XP_007063996.1,CHEMY_XP_007063997.1,CHEMY_XP_027682165.1,CHEMY_XP_007063998.1,CHEMY_XP_007064033.2,CHEMY_XP_007064034.2,CHEMY_XP_007063999.1,CHEMY_XP_007064035.1,CHEMY_XP_007064036.1",8.653283012534947e-06,2.386664191755225,hox,not_para
hox,Vertebrate,CHEMY,random,14,67,4.0116659245084704e-05,"CHEMY_XP_027686418.1,CHEMY_XP_027686412.1,CHEMY_XP_027686413.1,CHEMY_XP_027686419.1,CHEMY_XP_007068500.1,CHEMY_XP_007068519.2,CHEMY_XP_007068520.1,CHEMY_XP_027686420.1,CHEMY_XP_007068501.1,CHEMY_XP_007068502.2",8.653283012534947e-06,4.636004529953849,hox,not_para
hox,Vertebrate,CHEMY,random,11,68,5.968842641411831e-05,"CHEMY_XP_027687112.1,CHEMY_XP_027687122.1,CHEMY_XP_007069256.1,CHEMY_XP_007069249.1,CHEMY_XP_027687113.1,CHEMY_XP_027687114.1,CHEMY_XP_027687125.1,CHEMY_XP_027687115.1,CHEMY_XP_027687124.1",8.653283012534947e-06,6.897778141273665,hox,not_para
hox,Vertebrate,CHEMY,random,12,68,2.223646254267885e-05,"CHEMY_XP_007065906.1,CHEMY_XP_007065920.1,CHEMY_XP_027683955.1,CHEMY_XP_027683942.1,CHEMY_XP_007065907.1,CHEMY_XP_027683959.1,CHEMY_XP_007065908.1,CHEMY_XP_007065910.1,CHEMY_XP_007065911.1,CHEMY_XP_007065912.1,CHEMY_XP_027683960.1",8.653283012534947e-06,2.569714004553834,hox,not_para
hox,Vertebrate,CHEMY,random,13,68,1.903311762466692e-05,"CHEMY_XP_027680310.1,CHEMY_XP_007062136.1,CHEMY_XP_027680311.1,CHEMY_XP_027680340.1,CHEMY_XP_027680333.1,CHEMY_XP_007062137.1,CHEMY_XP_007062178.1,CHEMY_XP_027680327.1,CHEMY_XP_007062138.1",8.653283012534947e-06,2.199525613237886,hox,not_para
hox,Vertebrate,CHEMY,random,14,68,3.794130480147212e-05,"CHEMY_XP_007063606.1,CHEMY_XP_027681723.1,CHEMY_XP_027681724.1,CHEMY_XP_027681725.1,CHEMY_XP_007063555.2,CHEMY_XP_027681726.1,CHEMY_XP_007063556.1,CHEMY_XP_027681727.1,CHEMY_XP_027681760.1,CHEMY_XP_027681732.1",8.653283012534947e-06,4.384613879669857,hox,not_para
hox,Vertebrate,CHEMY,random,11,69,2.5788113398930648e-05,"CHEMY_XP_027677591.1,CHEMY_XP_007059361.2,CHEMY_XP_027677531.1,CHEMY_XP_027677589.1,CHEMY_XP_027677592.1,CHEMY_XP_007059362.2,CHEMY_XP_007059363.2,CHEMY_XP_007059410.2,CHEMY_XP_027677528.1",8.653283012534947e-06,2.9801537013841544,hox,not_para
hox,Vertebrate,CHEMY,random,12,69,2.0639989792586868e-05,"CHEMY_XP_027673818.1,CHEMY_XP_027673817.1,CHEMY_XP_007055681.1,CHEMY_XP_027673863.1,CHEMY_XP_007055683.1,CHEMY_XP_007055684.2,CHEMY_XP_027673852.1,CHEMY_XP_027673811.1,CHEMY_XP_027673822.1,CHEMY_XP_027673819.1,CHEMY_XP_007055730.1",8.653283012534947e-06,2.3852207032508064,hox,not_para
hox,Vertebrate,CHEMY,random,13,69,1.7034033999931868e-05,"CHEMY_XP_027682593.1,CHEMY_XP_007064452.2,CHEMY_XP_027682598.1,CHEMY_XP_027682600.1,CHEMY_XP_007064438.1,CHEMY_XP_007064440.1,CHEMY_XP_027682599.1,CHEMY_XP_007064442.1,CHEMY_XP_007064443.1",8.653283012534947e-06,1.9685053609429801,hox,not_para
hox,Vertebrate,CHEMY,random,14,69,1.1136936429253167e-05,"CHEMY_XP_007061050.1,CHEMY_XP_007061051.1,CHEMY_XP_027679285.1,CHEMY_XP_027679215.1,CHEMY_XP_007061052.1,CHEMY_XP_027679288.1,CHEMY_XP_007061054.1,CHEMY_XP_027679264.1,CHEMY_XP_027679323.1,CHEMY_XP_007061056.1",8.653283012534947e-06,1.2870186278572486,hox,not_para
hox,Vertebrate,CHEMY,random,11,70,2.9538316119059105e-05,"CHEMY_XP_007062068.1,CHEMY_XP_027680160.1,CHEMY_XP_007061965.1,CHEMY_XP_007062069.1,CHEMY_XP_007062070.1,CHEMY_XP_007062071.1,CHEMY_XP_027680231.1,CHEMY_XP_027680170.1,CHEMY_XP_027680264.1",8.653283012534947e-06,3.4135386622939032,hox,not_para
hox,Vertebrate,CHEMY,random,12,70,2.9714390679406042e-05,"CHEMY_XP_007055658.1,CHEMY_XP_027673801.1,CHEMY_XP_027673793.1,CHEMY_XP_007055660.1,CHEMY_XP_027673769.1,CHEMY_XP_007055662.1,CHEMY_XP_007055663.1,CHEMY_XP_007055664.1,CHEMY_XP_027673764.1,CHEMY_XP_007055670.1,CHEMY_XP_027673752.1",8.653283012534947e-06,3.4338863800435564,hox,not_para
hox,Vertebrate,CHEMY,random,13,70,2.6036091809045518e-06,"CHEMY_XP_007059311.1,CHEMY_XP_027677561.1,CHEMY_XP_007059312.1,CHEMY_XP_007059314.1,CHEMY_XP_007059315.1,CHEMY_XP_007059316.1,CHEMY_XP_007059317.2,CHEMY_XP_027677553.1,CHEMY_XP_027677563.1",8.653283012534947e-06,0.3008810849169065,hox,not_para
hox,Vertebrate,CHEMY,random,14,70,4.843780803418547e-06,"CHEMY_XP_027675065.1,CHEMY_XP_027675050.1,CHEMY_XP_027675765.1,CHEMY_XP_027675777.1,CHEMY_XP_007053084.1,CHEMY_XP_027675796.1,CHEMY_XP_007053085.1,CHEMY_XP_007053086.1,CHEMY_XP_027675303.1,CHEMY_XP_007053088.1",8.653283012534947e-06,0.559762207754208,hox,not_para
hox,Vertebrate,CHEMY,random,11,71,3.4729564738223974e-06,"CHEMY_XP_007052931.1,CHEMY_XP_007052932.1,CHEMY_XP_007052923.1,CHEMY_XP_007052924.1,CHEMY_XP_007052925.1,CHEMY_XP_007052927.1,CHEMY_XP_007052928.1,CHEMY_XP_007052929.1,CHEMY_XP_007052934.1",8.653283012534947e-06,0.40134553195493,hox,not_para
hox,Vertebrate,CHEMY,random,12,71,2.2044437912759133e-05,"CHEMY_XP_027687365.1,CHEMY_XP_027687374.1,CHEMY_XP_007054241.1,CHEMY_XP_027687387.1,CHEMY_XP_027687406.1,CHEMY_XP_007072826.2,CHEMY_XP_007054272.1,CHEMY_XP_007054243.1,CHEMY_XP_027687461.1,CHEMY_XP_007054244.1,CHEMY_XP_007054245.1",8.653283012534947e-06,2.5475230477064104,hox,not_para
hox,Vertebrate,CHEMY,random,13,71,1.2120036844912007e-05,"CHEMY_XP_007057512.1,CHEMY_XP_027675586.1,CHEMY_XP_007057514.1,CHEMY_XP_007057470.1,CHEMY_XP_007057515.1,CHEMY_XP_027675656.1,CHEMY_XP_027675619.1,CHEMY_XP_007057471.1,CHEMY_XP_027675645.1",8.653283012534947e-06,1.4006287356319214,hox,not_para
hox,Vertebrate,CHEMY,random,14,71,6.269070798326273e-06,"CHEMY_XP_007062140.1,CHEMY_XP_027680359.1,CHEMY_XP_007062145.1,CHEMY_XP_007062146.1,CHEMY_XP_007062147.2,CHEMY_XP_027680350.1,CHEMY_XP_007062148.1,CHEMY_XP_007062184.1,CHEMY_XP_007062149.1,CHEMY_XP_007062186.1",8.653283012534947e-06,0.7244731033580017,hox,not_para
hox,Vertebrate,CHEMY,random,11,72,2.933564541679433e-05,"CHEMY_XP_007064691.2,CHEMY_XP_007064692.2,CHEMY_XP_027682771.1,CHEMY_XP_027682773.1,CHEMY_XP_027682806.1,CHEMY_XP_027682774.1,CHEMY_XP_027682803.1,CHEMY_XP_027682775.1,CHEMY_XP_027682818.1",8.653283012534947e-06,3.3901174125819518,hox,not_para
hox,Vertebrate,CHEMY,random,12,72,4.5322884348359934e-05,"CHEMY_XP_027678493.1,CHEMY_XP_027678464.1,CHEMY_XP_027678482.1,CHEMY_XP_027678480.1,CHEMY_XP_007060339.1,CHEMY_XP_027678495.1,CHEMY_XP_027678496.1,CHEMY_XP_027678485.1,CHEMY_XP_027678497.1,CHEMY_XP_027678498.1,CHEMY_XP_007060325.1",8.653283012534947e-06,5.2376519157765005,hox,not_para
hox,Vertebrate,CHEMY,random,13,72,1.7121268039158242e-05,"CHEMY_XP_007062572.1,CHEMY_XP_027680755.1,CHEMY_XP_007062574.1,CHEMY_XP_007062576.1,CHEMY_XP_007062578.1,CHEMY_XP_027680744.1,CHEMY_XP_007062580.2,CHEMY_XP_007062581.1,CHEMY_XP_027680778.1",8.653283012534947e-06,1.9785863948234168,hox,not_para
hox,Vertebrate,CHEMY,random,14,72,1.2432075659352085e-05,"CHEMY_XP_007061430.2,CHEMY_XP_007061432.2,CHEMY_XP_027679584.1,CHEMY_XP_027679593.1,CHEMY_XP_027679599.1,CHEMY_XP_007061440.1,CHEMY_XP_027679585.1,CHEMY_XP_027679586.1,CHEMY_XP_027679588.1,CHEMY_XP_007072842.2",8.653283012534947e-06,1.4366889007724888,hox,not_para
hox,Vertebrate,CHEMY,random,11,73,2.9329240274912745e-05,"CHEMY_XP_027685597.1,CHEMY_XP_007067652.1,CHEMY_XP_007067654.1,CHEMY_XP_027685603.1,CHEMY_XP_007067655.1,CHEMY_XP_027685619.1,CHEMY_XP_027685600.1,CHEMY_XP_007067659.2,CHEMY_XP_027685605.1",8.653283012534947e-06,3.3893772146856946,hox,not_para
hox,Vertebrate,CHEMY,random,12,73,7.236937328122737e-06,"CHEMY_XP_027688769.1,CHEMY_XP_007054303.1,CHEMY_XP_007054305.2,CHEMY_XP_007054306.1,CHEMY_XP_007054307.1,CHEMY_XP_007054308.1,CHEMY_XP_007054311.2,CHEMY_XP_007054312.1,CHEMY_XP_007054315.1,CHEMY_XP_007054316.1,CHEMY_XP_027688006.1",8.653283012534947e-06,0.8363227364272584,hox,not_para
hox,Vertebrate,CHEMY,random,13,73,1.5336482424391142e-05,"CHEMY_XP_027674587.1,CHEMY_XP_027674580.1,CHEMY_XP_027674576.1,CHEMY_XP_007056469.2,CHEMY_XP_007056436.1,CHEMY_XP_007056470.1,CHEMY_XP_007056471.1,CHEMY_XP_007056437.1,CHEMY_XP_027674598.1",8.653283012534947e-06,1.7723310796809792,hox,not_para
hox,Vertebrate,CHEMY,random,14,73,6.484369427495025e-05,"CHEMY_XP_027685534.1,CHEMY_XP_027685529.1,CHEMY_XP_027685527.1,CHEMY_XP_027685520.1,CHEMY_XP_027685521.1,CHEMY_XP_027685528.1,CHEMY_XP_007067554.1,CHEMY_XP_007067555.1,CHEMY_XP_027685524.1,CHEMY_XP_027685525.1",8.653283012534947e-06,7.493536751429387,hox,not_para
hox,Vertebrate,CHEMY,random,11,74,6.704884508364344e-06,"CHEMY_XP_027685033.1,CHEMY_XP_007067017.1,CHEMY_XP_027685024.1,CHEMY_XP_007067018.1,CHEMY_XP_007067019.1,CHEMY_XP_027685037.1,CHEMY_XP_007067020.1,CHEMY_XP_027685003.1,CHEMY_XP_007067021.1",8.653283012534947e-06,0.7748370761307357,hox,not_para
hox,Vertebrate,CHEMY,random,12,74,1.248311941805967e-05,"CHEMY_XP_007066904.1,CHEMY_XP_027684909.1,CHEMY_XP_027684910.1,CHEMY_XP_007066944.1,CHEMY_XP_007066907.1,CHEMY_XP_007066911.1,CHEMY_XP_007066912.2,CHEMY_XP_007066913.1,CHEMY_XP_027684912.1,CHEMY_XP_027684915.1,CHEMY_XP_027684920.1",8.653283012534947e-06,1.4425876745250223,hox,not_para
hox,Vertebrate,CHEMY,random,13,74,6.195275070213116e-05,"CHEMY_XP_027682888.1,CHEMY_XP_027682874.1,CHEMY_XP_007064790.1,CHEMY_XP_027682892.1,CHEMY_XP_027682890.1,CHEMY_XP_007064793.1,CHEMY_XP_027682891.1,CHEMY_XP_007064770.1,CHEMY_XP_027682875.1",8.653283012534947e-06,7.159450420422843,hox,not_para
hox,Vertebrate,CHEMY,random,14,74,3.5230991999041714e-05,"CHEMY_XP_007067007.2,CHEMY_XP_027685034.1,CHEMY_XP_027685035.1,CHEMY_XP_007067048.1,CHEMY_XP_027685030.1,CHEMY_XP_027685028.1,CHEMY_XP_007067009.1,CHEMY_XP_027685008.1,CHEMY_XP_027685013.1,CHEMY_XP_007067015.1",8.653283012534947e-06,4.0714017960590105,hox,not_para
hox,Vertebrate,CHEMY,random,11,75,5.681147490794962e-06,"CHEMY_XP_007060280.1,CHEMY_XP_007060166.1,CHEMY_XP_027678380.1,CHEMY_XP_027678360.1,CHEMY_XP_007060168.1,CHEMY_XP_007072827.2,CHEMY_XP_027678336.1,CHEMY_XP_007060169.1,CHEMY_XP_027678354.1",8.653283012534947e-06,0.6565308776524913,hox,not_para
hox,Vertebrate,CHEMY,random,12,75,1.1083503112449194e-05,"CHEMY_XP_007057067.2,CHEMY_XP_027675178.1,CHEMY_XP_027675179.1,CHEMY_XP_007057069.1,CHEMY_XP_027675185.1,CHEMY_XP_007057070.1,CHEMY_XP_007057071.1,CHEMY_XP_027675206.1,CHEMY_XP_027675176.1,CHEMY_XP_027675197.1,CHEMY_XP_027675199.1",8.653283012534947e-06,1.2808437094214855,hox,not_para
hox,Vertebrate,CHEMY,random,13,75,1.8844497302096138e-05,"CHEMY_XP_007062490.1,CHEMY_XP_027680684.1,CHEMY_XP_007062508.1,CHEMY_XP_007062491.1,CHEMY_XP_027680672.1,CHEMY_XP_007062493.2,CHEMY_XP_007062494.1,CHEMY_XP_027680662.1,CHEMY_XP_027680685.1",8.653283012534947e-06,2.1777280686183995,hox,not_para
hox,Vertebrate,CHEMY,random,14,75,9.148929941154084e-06,"CHEMY_XP_007063210.1,CHEMY_XP_007063211.1,CHEMY_XP_027681372.1,CHEMY_XP_007063213.1,CHEMY_XP_027681387.1,CHEMY_XP_027681357.1,CHEMY_XP_007063216.1,CHEMY_XP_027681369.1,CHEMY_XP_007063217.2,CHEMY_XP_027681373.1",8.653283012534947e-06,1.0572784835421598,hox,not_para
hox,Vertebrate,CHEMY,random,11,76,3.3855899136505293e-06,"CHEMY_XP_027685125.1,CHEMY_XP_007067137.1,CHEMY_XP_007067139.1,CHEMY_XP_007067141.1,CHEMY_XP_007067143.2,CHEMY_XP_007067144.1,CHEMY_XP_007067145.1,CHEMY_XP_007067149.2,CHEMY_XP_027685084.1",8.653283012534947e-06,0.3912491835464345,hox,not_para
hox,Vertebrate,CHEMY,random,12,76,4.056232659605381e-06,"CHEMY_XP_007054154.1,CHEMY_XP_007054121.2,CHEMY_XP_027686171.1,CHEMY_XP_007054122.2,CHEMY_XP_027686227.1,CHEMY_XP_007054130.2,CHEMY_XP_007054156.1,CHEMY_XP_007054131.1,CHEMY_XP_007054157.2,CHEMY_XP_027686506.1,CHEMY_XP_007054132.1",8.653283012534947e-06,0.4687507219779608,hox,not_para
hox,Vertebrate,CHEMY,random,13,76,7.694438459881198e-06,"CHEMY_XP_007061907.2,CHEMY_XP_007061908.2,CHEMY_XP_007061910.1,CHEMY_XP_027680130.1,CHEMY_XP_027680127.1,CHEMY_XP_007061913.1,CHEMY_XP_027680114.1,CHEMY_XP_007061915.1,CHEMY_XP_027680139.1",8.653283012534947e-06,0.8891929743584268,hox,not_para
hox,Vertebrate,CHEMY,random,14,76,1.3596525815723566e-05,"CHEMY_XP_027677634.1,CHEMY_XP_027677667.1,CHEMY_XP_007059461.1,CHEMY_XP_027677641.1,CHEMY_XP_007059462.1,CHEMY_XP_007059463.1,CHEMY_XP_007059464.1,CHEMY_XP_007059465.2,CHEMY_XP_027677650.1,CHEMY_XP_027677651.1",8.653283012534947e-06,1.5712563423648516,hox,not_para
hox,Vertebrate,CHEMY,random,11,77,1.830618932260997e-05,"CHEMY_XP_007064473.2,CHEMY_XP_027682618.1,CHEMY_XP_007064533.2,CHEMY_XP_007064534.2,CHEMY_XP_007064535.2,CHEMY_XP_007064474.1,CHEMY_XP_027682689.1,CHEMY_XP_027682668.1,CHEMY_XP_007064537.2",8.653283012534947e-06,2.115519542824619,hox,not_para
hox,Vertebrate,CHEMY,random,12,77,3.1969346627931443e-06,"CHEMY_XP_007054131.1,CHEMY_XP_007054157.2,CHEMY_XP_027686506.1,CHEMY_XP_007054132.1,CHEMY_XP_007054159.2,CHEMY_XP_007054133.1,CHEMY_XP_027686287.1,CHEMY_XP_007054136.1,CHEMY_XP_027686539.1,CHEMY_XP_007054160.1,CHEMY_XP_027686307.1",8.653283012534947e-06,0.3694476025067177,hox,not_para
hox,Vertebrate,CHEMY,random,13,77,5.446369298937291e-06,"CHEMY_XP_007066299.1,CHEMY_XP_007066321.1,CHEMY_XP_007066301.1,CHEMY_XP_007066302.2,CHEMY_XP_027684330.1,CHEMY_XP_007066303.1,CHEMY_XP_007066304.1,CHEMY_XP_027684351.1,CHEMY_XP_007066305.1",8.653283012534947e-06,0.6293991876895516,hox,not_para
hox,Vertebrate,CHEMY,random,14,77,2.175653566331326e-05,"CHEMY_XP_027682099.1,CHEMY_XP_007063931.2,CHEMY_XP_007063932.1,CHEMY_XP_027682110.1,CHEMY_XP_027682101.1,CHEMY_XP_007063938.1,CHEMY_XP_027682107.1,CHEMY_XP_027682102.1,CHEMY_XP_027682108.1,CHEMY_XP_007063940.1",8.653283012534947e-06,2.5142521782538765,hox,not_para
hox,Vertebrate,CHEMY,random,11,78,8.915675540735722e-06,"CHEMY_XP_007059863.2,CHEMY_XP_027678094.1,CHEMY_XP_007059864.1,CHEMY_XP_007059865.1,CHEMY_XP_007059866.1,CHEMY_XP_007059932.1,CHEMY_XP_007059867.1,CHEMY_XP_027678079.1,CHEMY_XP_027678054.1",8.653283012534947e-06,1.030322887604702,hox,not_para
hox,Vertebrate,CHEMY,random,12,78,8.542004140542371e-06,"CHEMY_XP_027676715.1,CHEMY_XP_027676692.1,CHEMY_XP_027676694.1,CHEMY_XP_007058499.1,CHEMY_XP_027676719.1,CHEMY_XP_007058478.1,CHEMY_XP_007058479.1,CHEMY_XP_007058480.2,CHEMY_XP_027676709.1,CHEMY_XP_027676714.1,CHEMY_XP_007058481.1",8.653283012534947e-06,0.9871402712899392,hox,not_para
hox,Vertebrate,CHEMY,random,13,78,7.4383853744813785e-06,"CHEMY_XP_027682573.1,CHEMY_XP_027682572.1,CHEMY_XP_027682555.1,CHEMY_XP_007064411.1,CHEMY_XP_027682566.1,CHEMY_XP_027682570.1,CHEMY_XP_007064412.2,CHEMY_XP_027682558.1,CHEMY_XP_027682556.1",8.653283012534947e-06,0.8596026922621511,hox,not_para
hox,Vertebrate,CHEMY,random,14,78,3.678160919540229e-05,"CHEMY_XP_007069157.1,CHEMY_XP_007069158.1,CHEMY_XP_007069159.1,CHEMY_XP_007069160.1,CHEMY_XP_007069161.1,CHEMY_XP_027687032.1,CHEMY_XP_007069162.1,CHEMY_XP_007069163.2,CHEMY_XP_027687047.1,CHEMY_XP_027687046.1",8.653283012534947e-06,4.250595888534018,hox,not_para
hox,Vertebrate,CHEMY,random,11,79,8.152764693093702e-05,"CHEMY_XP_027690796.1,CHEMY_XP_007054843.1,CHEMY_XP_007054803.1,CHEMY_XP_007054804.1,CHEMY_XP_007054805.1,CHEMY_XP_007054806.1,CHEMY_XP_007054844.1,CHEMY_XP_027690797.1,CHEMY_XP_027690799.1",8.653283012534947e-06,9.42158563551405,hox,not_para
hox,Vertebrate,CHEMY,random,12,79,4.929541171751937e-06,"CHEMY_XP_007054096.1,CHEMY_XP_027685908.1,CHEMY_XP_007054097.1,CHEMY_XP_007054098.1,CHEMY_XP_007054106.1,CHEMY_XP_027685875.1,CHEMY_XP_027685932.1,CHEMY_XP_027685880.1,CHEMY_XP_007054100.1,CHEMY_XP_007054101.1,CHEMY_XP_007054103.1",8.653283012534947e-06,0.5696729396936534,hox,not_para
hox,Vertebrate,CHEMY,random,13,79,2.074999711805596e-05,"CHEMY_XP_027682047.1,CHEMY_XP_007063867.1,CHEMY_XP_007063878.1,CHEMY_XP_007063868.1,CHEMY_XP_007063869.1,CHEMY_XP_007063879.1,CHEMY_XP_027682067.1,CHEMY_XP_027682048.1,CHEMY_XP_007063870.2",8.653283012534947e-06,2.3979334881336927,hox,not_para
hox,Vertebrate,CHEMY,random,14,79,9.682641734509707e-06,"CHEMY_XP_007065295.1,CHEMY_XP_007065296.2,CHEMY_XP_007065298.2,CHEMY_XP_007065299.1,CHEMY_XP_007065300.1,CHEMY_XP_007065302.1,CHEMY_XP_007065303.1,CHEMY_XP_027683403.1,CHEMY_XP_007065305.1,CHEMY_XP_027683371.1",8.653283012534947e-06,1.118955859930116,hox,not_para
hox,Vertebrate,CHEMY,random,11,80,8.29263798028195e-05,"CHEMY_XP_007058275.1,CHEMY_XP_027676479.1,CHEMY_XP_027676485.1,CHEMY_XP_007058278.1,CHEMY_XP_027676482.1,CHEMY_XP_007058261.1,CHEMY_XP_007058280.1,CHEMY_XP_007058262.2,CHEMY_XP_027676501.1",8.653283012534947e-06,9.583227508298783,hox,not_para
hox,Vertebrate,CHEMY,random,12,80,1.9260468064393e-05,"CHEMY_XP_007072722.2,CHEMY_XP_007065873.2,CHEMY_XP_027683906.1,CHEMY_XP_007065843.1,CHEMY_XP_027683915.1,CHEMY_XP_027683907.1,CHEMY_XP_027683914.1,CHEMY_XP_027683926.1,CHEMY_XP_027683898.1,CHEMY_XP_007065857.1,CHEMY_XP_027683908.1",8.653283012534947e-06,2.225798929318817,hox,not_para
hox,Vertebrate,CHEMY,random,13,80,1.636482653283875e-05,"CHEMY_XP_027682551.1,CHEMY_XP_007064372.1,CHEMY_XP_027682542.1,CHEMY_XP_027682535.1,CHEMY_XP_007064375.1,CHEMY_XP_007064376.1,CHEMY_XP_007064399.1,CHEMY_XP_007064400.1,CHEMY_XP_007064401.1",8.653283012534947e-06,1.8911696877512312,hox,not_para
hox,Vertebrate,CHEMY,random,14,80,1.6563531079809714e-05,"CHEMY_XP_027680189.1,CHEMY_XP_027680191.1,CHEMY_XP_027679952.1,CHEMY_XP_027680200.1,CHEMY_XP_007072716.1,CHEMY_XP_007053509.1,CHEMY_XP_027679933.1,CHEMY_XP_027679964.1,CHEMY_XP_027680214.1,CHEMY_XP_007053511.1",8.653283012534947e-06,1.9141325963586493,hox,not_para
hox,Vertebrate,CHEMY,random,11,81,2.361386606215169e-05,"CHEMY_XP_027684704.1,CHEMY_XP_007066651.1,CHEMY_XP_027684696.1,CHEMY_XP_027684697.1,CHEMY_XP_007066662.1,CHEMY_XP_027684702.1,CHEMY_XP_027684698.1,CHEMY_XP_027684699.1,CHEMY_XP_007066652.1",8.653283012534947e-06,2.728890991771006,hox,not_para
hox,Vertebrate,CHEMY,random,12,81,5.328223405626023e-06,"CHEMY_XP_007059060.1,CHEMY_XP_027677275.1,CHEMY_XP_027677276.1,CHEMY_XP_027677293.1,CHEMY_XP_027677271.1,CHEMY_XP_007059068.1,CHEMY_XP_007059069.1,CHEMY_XP_007059072.1,CHEMY_XP_007059073.1,CHEMY_XP_027677296.1,CHEMY_XP_027677295.1",8.653283012534947e-06,0.6157458848748711,hox,not_para
